,content
632,굳굳 재밌어요! 베이비 진짜 ㅋㅋ
633,재미잇엇습니다 웃겻어요 ㅎㅎㅎㅎ
634,1편 다시 보고 싶어졌음!
635,나름 감동과 재밌게 볼만함 ㅋ
636,1편보다 더 재밌었어요!!
637,1편은 공포~ 2편은 코믹~ 3편은 SF~?
638,엄청 웃기는 영화네요..ㅎㅎ
639,1편도 잼있었는데.. 2편도 잼있네요..굿!
640,존잼 남주 존잘 무섭진않음
641,원보다 더 재미있었어요!! 정말
642,재미는있는데 공포영화인가? 싶었음
643,극의 긴장감 유머 다 좋았네요 3편도 나오면 좋겠어요
644,너무 재미있음 여주 존예 남주 존잘
645,내용 연계성도 없고 억지스럽고
646,이게 앤트맨인지 공포영화인지
647,재밌어옄ㅋㅋ 데자뷰 원인을 알 수 있음
648,진짜안무서운데재밌어용
649,타임루프의 원인 부터 이것더것 매듭이 풀리는 느낌이어서 나쁘지 않았음
650,평점에 휘둘리지말고 보세요. 1만큼 사이다씬도 있으면서 세계관이 더욱 확장되서 흥미진진하게 봤습니다. 여주가 욕하고 킬러 때릴때마다 개웃김ㅋㅋㅋ
651,1탄 꼭 보고 봐야하지만
652,확실히 병맛코드는 200%로 들어갔는데 뭔가 영화내의 떡밥들이 덜 해결된듯한 느낌이 강하게 들고
653,극한직업보다 훨 나아.. 블룸하우스가 진짜 가성비좋게 영화 잘만든다
654,1편 재밌게 봤으면 2편도 재밌을듯 가볍게 보기 좋아요
655,전편에 이어 보니 잼있어요. 3편 나올지 모르지만 혹시나 기대합니다.
656,3편도 나올것 같네요. 재밌어요~
657,1보다 더 재밋어요 쫄보도 볼 수 있음ㅋㅋ중간에 감동 ㅜ눈물 남 쿠키영상 1개 잇음
658,1편 안보고 봤는데도 재밌었고 볼만했어요 ㅎㅎ
659,일편보다 내용이 탄탄했습니다 굳 추천
660,1편 보고 봐서 그런지 존잼 ㅋㅋ 잘 이어지고 개재밋게 봄
661,1편이 호러물의탈을쓴 액션영화였더면 2편운 호러물의 탈을쓴 과학영화다
662,1편에 이어서 2편도 재밌음!!
663,그냥 볼만했던 영화 ㅋ 공포영화가 아니었음
664,재미있어요~~~추천!!!
665,호러블리 3나오면또볼거예요ㅠㅠㅠㅠ
666,한 영화에 몇개의 장르가 있는거지....
667,전작에 비해 긴장감과 스릴이 떨어지는 아쉬움이 있는데 이 영화에서 엄마와 작별 인사 할 때 그 대사가 안 잊혀짐 누구나 주문처럼 사랑한다 하지만 그 마음이 얼마나 간절한지는 그 사람이 떠났을 때 깨닫는다 .. 눈요기...
668,등장인물이 그대로 등장하다니 진짜 2편같은 느낌! 재미는 있는데 드라마인줄알았다 ㅎㅎ
669,즐겁게봤습나다 중간에 좀 지루하기도함
670,난 재밌었어요 1편도 재밌고 2편도 재밌고
671,기대한만큼 재밌었어요 ㅋㅋ 계속 나오면 좋겠어요~~~~
672,1편 보고 보면 더 기막힘ㅋㅋ헤어나올 수 없는 여주의 매력!!!!
673,재밌었는데 1편 안보면 좀 이해안될듯..ㅎㅎ
674,재밌어요~~~~!!!
675,친구셋이서 회사끝나고 해피데스데이2유를 쫄깃하게 보았어유~~
676,공포라는 장르에 맞지 않는 영화.
677,1보다 재밌음 그런 친구들이 또 어딨냐 꺄르르
678,1편이랑 비슷한듯 다른 전개라서 2편도 볼만했어요ㅎㅎ
679,무섭고도 재밌는! 여전히 캐릭터들은 매력 넘친다!
680,재밌었구 깜짝 놀래키기는 하지만 심장 쫄리는게 좋았음ㅋ 아 그리고 웃긴 장면도 꽤 있다
681,킬링타임용으로 보기 좋은 호러 코미디
682,꾸르잼~ 재미있는 공포영화~
683,마지막쿠키영상까지 보고오시길~
684,진ㅋ싸 핵사이다 ㅋ;; 저런 여자주인공이 필요하다
685,도대체 이 영화의 장르가 무엇인가?? 혼란스럽다...
686,이 영화는 여주 연기가 최고에요..볼때마다 너무 짱!!ㅋㅋ 스토리도 나쁘지않았어요 이 시리즈 제 인생영화! 하루를 살아가는 것에 대해 다시 생각하게 되는것같아용
687,재밌고 슬프고 무서워요
688,웃기면서 재미있었네요
689,공포인지 코믹인지 헷갈려요..쫄은것보다 웃은게많은듯 걍 스릴에 코믹섞인게 더 맞는거같아요
690,약간 억지스러운 스토리긴 한데 가볍게 볼만 했어요 우린 매일 더 나은 사람이 될 수 있다 라는 대사가 기억에 남네요
691,다음편도 기대되는 영화랄까
692,심장 쫄리는데 웃기고ㅠㅠ 뭐야 이거!!
693,공포와 코미디의 조합은 처음 보는거 같은데 꽤나 재밌게 봤다
694,역시나 재밌어요!! 3도 기대됩니다.
695,보다가 남자친구가 자더라구요...0
696,진짜 여주인공 극한직업 근데 1편이 너무 재밌어서 ㅜㅜ
697,재밌고 무섭고 감동적이었슴니당~~~여주 너무이뻐용
698,1편이공포라면 2편은 인터스텔라임 저제작사만의 특징인듯한데  장르를 파괴하는 스탈자체가 반전효과라 독특해서 볼만햇음
699,하나시.바 무조건봐라 개빡치네진짜
700,최고에요 꼭보세요 잼잇어요
701,공포보다는 코믹영화인듯
702,별루  재미없습니다.지루하네요
703,별하나가 아깝다 여주 팬이지만 댓글 알바들이 너무 많아서 여러분 구해주러 왔어요 핵노잼...1편 사골하고 있고 개연성도 없고 억지로 1편 본사람들한테 장사하려고 만든듯
704,전편보다 못한건 맞으나 재미없는 영화는 아님
705,재밌어용~ 한껏 웃었어요
706,쥰잼띠 진짜롱 개재밌어요
707,1편을 너무 재밌게 봐서 살짝 떨어지는 감이 있지만 나름대로 볼만했어요
708,지루하지않게 잘 봤습니다 ~~ 진짜 흥미롭더라구요
709,약거하게 빠셧네 이거욕하는분국뽕 영화사랑하는 미개한조선족
710,웃기고 무서웟ㅈ1만 재밋었어요
711,점점 더 좋아지는 여주인공>.<
712,왤케 재밋어 이거 뭔데 ㅋㅋㅋ
713,매력적인 여주가 모든걸 다 처리함
714,흠..저랑은 맞지않은 영화였습니다..ㅜ
715,전편보다는 못하고약간산만한점이있지만사이다여주는 여전하네~~~평점은7.6점주고싶다.
716,재미도 있고 감동도 있고 남친이랑 봐서 더 좋았어요!
717,1편보다 더 긴장되고 재밌었어요!
718,1점도 아까운 최악의 영화 무서움0 개연성0 스토리0 재미0 있는거라곤 억지감동에 오글거림 끼워맞추기뿐인 영화
719,여주인공 완전 씩씩해서 맘에든다
720,와 이게 재밌다고? 지루해서 죽는줄공포물 보고싶으신분들은 보지마세요 돈아까움.
721,1편보다는 그닥이였지만 볼만했습니다 3탄이 나온다면 더웃길듯 주인공도 바뀌고 ㅋㅋㅋ
722,킬링타임 용으로 괜찮은 영화. 나름대로 볼만했음
723,너무 재미있었고 내용도 흥미진진했어요!
724,2 보면 1 보다 재미없으면 어쩌나 걱정했는데 대꿀잼
725,연인들이 보면 좋을듯 ㅋㅋ 짱재밋어 ㅋㅋ
726,재밌고 스릴 넘치는 영화^^
727,정말재미있다하하하하
728,훅~하고 들어오는 스릴! 그리고 빅잼!
729,여친은 굿별다섯개주라네요 전 네개입니다 꽤나재밌었어요
730,뭔가 로맨스가 좀 많이 들어가있었지만ㅋㅋㅋ괜히 달달하기도하고 괜찮았어요
731,뻔한 얘기도 어떻게 변주하냐에 따라 다르다.
732,여주인공 겁 상실한모습에 엄지척 올려주고 갑니당 ㅋㅋㅋ멋지구려
733,요번편은 스릴이 조금 덜했지만 코믹이 그부분을 채운 것 같아서 재미있었어요! 그리고 1볼때는 스릴에 집중하다보니 남주의 잘생김을 몰랐는데 지금 보니까 남주 잘생긴것같아요ㅠㅠ 그리고  쿠키영상 보니까 해피데스데이3도 ...
734,결말의 선택만 빼고 진짜 재밌게 보았어요!! 해피데스데이1 한번 더 보려고 합니다 원에서 나온 모든 멤버들을 그대로 활용(?)해서 이렇게 신선한 스토리를 다시 만들어내다니 블룸하우스 작품은 앞으로도 믿고 볼게요!!
735,공포영화인듯 보이나 스릴러
736,개연성이 좀 부족하지만 잼남
737,2편도 잼있게 잘 봤어요~~~!!
738,잼있는디?완전내스탈영화였슴
739,나름 교훈도 있는 영화였군..
740,1편이 더 재밌긴 했는데 2편도 나쁘지 않았어요~ 근데 공포보다는 코미디에 더 가까운 거 같아요
741,너무 재밌고 무서워여~~
742,좀더 B급 감성과 B급 재미가 되서 돌아옴 그래서 마음에 들음
743,하..장르가 과학영화로 바꼈네요 스토리짜임새도 생략된게 너무많고
744,1편의 신선한 충격보다는 못 미치지만 유쾌한 코믹 호러..!
745,지금까지 이런 재미는 없었다.공포인가 코미디인가
746,여주의 시원스러운 성격은 정말 맘에 든다 ㅋㅋ
747,2편도 재밌었어요!! 솔직히 보통 후속편은 재미없는 경우가 많아서 큰 기대는 안하고 봤는데 정말 재밌네요 ㅋㅋㅋ 근데 이영화는 장르가 공포영화라니 보다 스릴러가 더 맞는 것같어요
748,1편은 공포에서 코믹으로
749,해피 데스데이 2유 ~~ 다름은 뜨리?! TREE?
750,1편을 재밌게 본 입장이여서 이번에도 꽤나 기대를 하고 갔는데 정말 실망했어요 긴장감도 확실히 덜하고 1편을 안보신 분들은 이해하기 힘드실 수도 있겠어요 옆에 계시던 분들도 스토리를 이해 못하셨는지 서로 물어보고 계...
751,공포영화인지 코메디인지 몰르겠네ㅡㅡ
752,오분전 실 관람객입니다. 설렁탕에 짬봉 그리고 부대찌개 섞었습니다. 토나오네욥 키키 이제 이감독 믿고 거릅니다. “지금까지 이런 맛은 없었다. 이것은 짬뽕인가
753,빵점이요~~ 짜집기 영화로구나!!
754,장르가 모호해진 가벼운 영화.공포영화로는 전편이 훨씬 나은 느낌.
755,여주가 넘나 연기력 좋은것 너무 재밋어요
756,1편보단 덜무섭고?? 코미디부분이 많이들어감 ㅎ갠적으로 웃겨서좋았움 ㅎ
757,3편의 발판이 되기 위한 영화인 것 같군요...!
758,진짜 너무재밌음 또 보고싶다
759,1편보단 훨씬 잼나네요
760,1편 보고 너무 기대했는데. 아쉽다. 더 공포스럽고 더 새롭게 만들었다면 좋았을텐데. 하지만 정이 들어서인지 3가 나온다면 또 볼 것 같다.
761,지금까지 문과 여대생이 이과로 전향하는 영화를 보셨습니다. ㅋㅋㅋㅋ 나중에 자기장 이용해서 죽이는 건 ㄹㅇ 이과생 다 됬네 ㅋㅋㅋ 영화 꿀잼!!
762,1번 안보면 잘 이해 안갈수도 잇는데 그래도 2편 나름대로 재미있어요 ♡
763,내 생에 최고의 공포영화를 고르라고 한다면 < 해피 데스데이 > 시리즈를 선택 할 것.-
764,여주인공 존경합니다..!
765,짧은 길이속에 스토리를 너무 막 꼬아놓은 느낌.. 전개가 산만하고 스토리가 정돈이 안돼있음결국 스토리나 개연성보다는 죽으면 다시 그날로 돌아간다
766,ㄹㅇ 개극한직업 해피데스데이 여주
767,1편 너무 재밌게 봐서 친구랑 각자 만오천원씩 내고 봤다 이런 영화 처음 봤고 후기도 처음 남겨봄 진짜 제발 보지마라바닥에 쌀알 흩뿌리고 칭찬해달라는 영화임
768,남주 ㅈㄴ 잘샹겼고 물론 여주도 이쁘고 개꿀쟤임
769,역시 1편만한 2편 없다는 속설을 여지 없이 보여주는 영화....영화 보는내내 졸다가 나왔네요.1편을 믿고 받지만 뒷통수를 후리는 실망감....
770,1편의 임팩트와 코믹보다는 너무 여러가지를 보여주려고해서 잡탕이 된듯하다.
771,이번엔 좀 억지스러웠다~차라리 1편처럼 통쾌하게 복수하고 끝내지~전작과 차별화하려고 애쓴듯
772,오늘 보고 왔는데 1편만큼의 공포는 없습니다.공포영화 못 보시는 분들도 편히 볼 수 있습니다.사람마다 호불호는 갈리겠지만 전 재미있게 봤습니다.3편 나오면 또 보고 싶네요.
773,공포
774,진짜 무서운건 별로 없고 그냥 개꿀잼 꼭 봐요 ㅋㅋ
775,아아아 진짜 잘만든 이편 오랜만이야
776,이번에도 한국에서 흥행하면 내한한번 와줘라 제시카♥
777,3편 또 나오면 또 보러갈게요~
778,배우들 연기 진짜 잘했어요
779,이번이 더 재밌는 것 같아요. 짱웃겨요
780,이런 핵사이다 같은 공포영화라니!
781,난 왜 전편보다 훨씬 재밌지..
782,너무 재미있게봄. 1편 연속이라 기대안하고 중간에 지루할줄알았는데 재미
783,후반부에 약간 루즈해지지만 볼만했다. 연기를 다들 저렇게 잘했었나 싶고. 이게 1편이랑 같이 찍은거 마냥 스무스한데. 1편 잘되어서 2편 찍은거라면 감독은 천재다.1점 준 애들은 집에서 자라. 집중안해서 영화보고 욕...
784,재미있는데 왤케 평점테러 당하지?? 님드라 이거 공포 호러영화 아니에요.
785,트리 진짜 시원시원하구만 ㅋ 맘에들어 ㅋ
786,더욱 새롭고 신선한 느낌.
787,1편 내용 기억 거의 안 난 상태로 보러 갔는데 중간중간에 1편내용정리도 해주고 여튼 100분이 엄청 빨리 지나갈정도로 재밌었어용 특히 분위기에 따라 음악 바뀌는게 넘 좋았음
788,블룸하우스 믿고 봅니다
789,인생영화입니다ㅠㅠ꼭보세요
790,1편 안보고 봐서 걱정 했는데 생각보다 재밌네요
791,시즌 1도 봤는데 재밌었어요
792,여주 진짜 속 시원한데 엄마 떠올리니까 눈물ㅠㅠㅠ 있으실때 잘해드리자..
793,너무 재밌게 잘 봤어요 다음편도 나오면 좋겠어요
794,1이랑 비슷하면서도 다른데 재밌었어요
795,스릴러 억지판타지 sf장르이지만 그만큼 그에 맞게 재미있는영화
796,1편보고 2편보는걸추천. 3편이 기대된다.
797,재밌고 갑툭튀 있어서 놀라고 대박이였던거~!
798,전편도 그렇고 잼있게 웃을수있는 영화입니다.
799,전작보다 스케일이 커지고 호러적인 요소가 적어졌지만 이건 이거대로 재밌었음
800,굿굿!! 역시나 2편도 재밌어요
801,별로 기대 안햇는데 재밌더라ㅋㅋ 시간도 금방감ㅋㅋ
802,호러장면들은 화끈하게 무섭고 웃긴 장면들은 엄청 웃기고ㅋㅋ 이거 완전 내 스탈이야
803,1편보다 덜 무섭네요. 그래도 잼 있었어요
804,우와!!! 3편 나오는 건가요? 속편도 못지않게 정말 재밌었어요!!! :)
805,장르가 바뀐 것 같지만 여전히 재밌어요
806,1편보고 보시는게좋아요! 1편에 이어지는 부분이있어서요!
807,해피데스데이2유 재미있었습니다.
808,공포영화를 빙자한 코미디영화임~~ 어쨌건 잼남~~ㅋㅋ
809,신선한 소재가 영화 볼 맛을 느끼게 한다.
810,SF와 스릴러가 가미된 로맨틱코메디입니다ㅎㅎ 재미있네요 :)
811,기대한만큼재밋어요ㅎㅎ
812,굿 1에비에 놀라는 장면은 없었지만 감동이 더해짐! 굿굿 !!
813,여주인공 상줘라...
814,공포영화지만 코믹로멘스물 같은 영화 공포영화를 못보는 사람들도 무난하게 볼듯요~
815,1편 안보고 본 나를 매우 치고싶다ㅠㅠ 이렇게 재밌는줄 알았으면 1편도 볼걸
816,이것은 공포인가 코미디인가
817,코미디 로맨스 액션 스릴러 공포 판타지 짬뽕
818,전편만큼 재밌었네요 이번에도 트리가 하드캐리
819,시리즈가 둘 다 재미있네여 이번편은 정신없이 시간이 훌러갔어요
820,여주 볼수록 매력있네 ㅎ
821,공포감도 잡고 감동과 완성도를 높였다
822,친구들이랑 재밌게 봤네요~~
823,1편 안봐도 상관없지만
824,크게 기대를안하고봣는데 분위기도대박이고 감동적인스토리에 반햇습니다
825,혼영 때리는데;; 나빼고 다 커플인게 제일 공포였음;;
826,해피데스데이1 보구 주제 신선해서 기대했는데 ㅋㅋ 초딩영화도 아니고 여기도 평점알바 뭘보고10점 주는지ㅋㅋ
827,그래서 장르가 뭔데 돈아까운 영화
828,1편 꼭 보고 봐야해여! 달달호러
829,가볍게 보기 좋으면서 은근히 감동적이었음ㅋㅋㅋ
830,나름 긴장감있고 재밌게봤네요
831,1편보다 공포심은 약한데 재밌음. 난 알면서도 갑툭튀에 계속 놀란다..
832,개꿀잼ㅋㅋㅋ3도 나와라 ㅠㅠ
833,1편도 재밌었는데 2편도 잼잼
834,공포도 느끼게 하면서 동시에 웃음도 주고 감동도 주는 영화
835,지금까지 이런 호러는 없었다 이것은 호러인가 SF인가 코메디인가 3편을 기대해본다.
836,1편부터 2편까지 너무 재밌게 봤음 3탄도 나올듯?..
837,주인공 성격 너무 매력적이얀ㅋㅋㅋ
838,아직 보1지는 못했지만 정말 재밌네요
839,지금까지 이런 영화는 없었다..!
840,저는 나름대로 재밌게 봤어요.
841,1편은 당연히 참신하니까 더 재밌다고 생각하는 거지.. 2편도 1편만큼 재밌었음. 개인적으로 1편보고 아 또 보고싶다 했었는데 2편 보고 나니 만족된 느낌?!
842,1편에 이어서 베이비 너무 치명적임ㅋㅋㅋ개꿀잼!
843,장르가 코믹 호러에서 코믹 sf로 바뀜. 무난한 속편. 범인이 너무 억지스럽지만 뭐 그게 중요한 게 아니니...
844,무서운데 웃기고 쫄깃? 내가 이걸 왜 1편을 안봤을까ㅠ
845,신선한 발상.. 너무 인상 깊게 보고 왔습니다
846,이렇게 유쾌하고 심장 쫄깃한 영화는 처음인듯
847,적당한 긴장감도 있고 꿀잼이였음
848,생각보다 더 재밌는 공포영화.. 1편도 보고 싶네
849,너무 재밌네요~강추호
850,또 보고싶은 매력적인 영화
851,기대없이 보면 충분히 재밌습니다
852,b급 호러 영화중 제일인듯 ㅎ
853,와 또 생일 반복ㅋㅋ 미쳤다
854,베이비 ㅋㅋㅋ 역시 실망시키지 않는군
855,진짜 미쳤다 웃기고 ㅋㅋㅋㅋ 1편보고 재밋어서 바로 2도 보러갔는데 생각보다 좀 많이 재밋엇음ㅁ ㅋㅋㅋ
856,진짜 재밋어요ㅠㅠ 이런 영화언제든 환영합니다!
857,재미
858,간만에 진짜 재밌게 본 영화~^^
859,공포영화인데 웃김 진짜 웃김 ㅎ
860,너무 재밌었다ㅠㅠㅠ 시간후딱가 ㅋㅋ
861,왜 친구가 자꾸 보라고 했는지 알것 같아요 ㅋㅋ
862,공포보러갔다 웃고 온 영화 하지만 sf가 됬다는게 단점..
863,이번에도 블룸하우스 다운 영화였어요
864,오우 재밋엉ㅠㅠㅠㅠ뭔가 소름돋는데 웃기고 막 그래요!!
865,공포영화인데 웃기고 무섭고 설레고 막 그러네
866,공포와 코믹의 완벽한 조합
867,기다린 보람이 있네요 +_+
868,1편이 있어 2편이 있듯 과거에 우리가 있어 현재의 우리가 있는것
869,와 진짜 계속 살아나면 죽는게 나을듯 ㅋㅋㅋ
870,돌아온 베이비ㅎㅎㅎ 해피데스데이는 시리즈로 계속 나왔으면 좋겠당
871,여주 카리스마 개쩔어 ㅋㅋㅋ
872,발렌타인데이에 보는 공포영화라.. 매력적인데?
873,개꾸르잼 존잼 대존잼이다 ㅋ
874,해데데2 완전 기다렸습니다ㅎㅎ 역시 기대 이상!!
875,베이비 ㅋㅋ 완전 기다렸는데 역시 꾸르잼 ㅎㅎ
876,오.. 1편보다 재밌다능ㅋㅋ 공포영화인데 참신하다 진짜ㅎㅎ
877,1편도 재미있었지만 2편도 위트와 공포 장난 아님 ㅠㅠ
878,확실히 이런 종류의 공포영화가 오히려 신선하다.
879,미친듯이 웃겼다 ㅋㅋㅋ 1편보다 재밌었음 ㅋㅋ
880,베이비 내 최애 캐릭 매력넘침
881,베이비 존나 반가워 ㅋㅋㅋ 개재밌음 ㅋㅋ
882,공포와 코믹의 무한루프! 3편도 나온다면 기다리고있겠습니다ㅋㅋㅋ
883,병맛 is 해피데스데이!ㅋㅋㅋ 여주의 외침이 이젠 즐겁닼ㅋㅋ
884,이거 ㅋㅋ 1편보다 재미나던데? ㅋㅋㅋㅋ무섭고 웃기고 다하셨음
885,여주 쩐다 진짜 완전 너무 내 스타일 ㅋㅋ
886,영화 보고 남편이랑 계속 해데데 이야기 중입니다. ㅎ 3편도 나왔ㅇ음 좋겠어요
887,전작을 안 봤으면 재미가 좀 떨어질 수 있으니까 전작을 꼭 보시고 가시길 추천드려요
888,공포+스릴+재미 3종 세트임ㅋㅋ 1편보다 더 재밌어진듯!
889,ㅈㄴ 재밌음ㅋㅋㅋㅋ 역시 해데데는 날 실망시키지 않지
890,베이비ㅋㅋㅋㅋ이렇게 매력있는 캐릭터 처음
891,진짜 제대로 약빨았네 ㅋㅋㅋㅋ 호러 그대로 갈 줄 알았더니 이건 병맛 코미디 호러 엔터테이닝 블록버스터...ㄷㄷ
892,1편만큼 존잼ㅋㅋㅋㅋ 여주인공 사이다 쩔어
893,아 여러분 ㅋㅋ 이거 꼭 보세요 ㅋㅋ 코믹반 공포반 적절히 믹싱됨 ㅋㅋㅋ
894,1편과는 또 다른 느낌의 꿀잼ㅋㅋ 상상 이상으로 확장됨ㅋㅋ
895,여주 여전히 매력 터지넼ㅋㅋ 웃기고 무섭고 다 해!! 꿀잼
896,1 재밌게 봐서 2 봤는데 재밌다 둘이 연결되는 내용이라서 2 볼 거면 무조건 1 먼저 보기 쿠키 영상 보니까 3도 나오려나ㅋㅋㅋㅋ여주도 예쁘고 매력있고 남주도 잘생김
897,수많은 반복으로 소중한 것을 깨달아가는 고통스러운 과정안의 즐거움..다니엘이 학장실에 나타났을 때 이 영화는 진심으로 미쳤다고 느꼈다.
898,병맛지수최고. 여주인공 극한직업이넹
899,1편에 없던 공상과학적 이야기를 잘 결합시킨것같다.공포는 원래만큼 재미있는부분이 더 늘어났다
900,십대들이 좋아할 영화.
901,걍 말이안되는 노잼영화
902,8점대는 아님 1보다 나을게없음
903,타임루프 소재를 통한 공포베이스와 감동과 신선함 ! 1을 안봤는데 몰입해서 잘볼수있었고 의외로 아주 감동적인 명대사들이 많았다
904,1편은 2편으로 완성된다 1부터 다시보고싶어짐!!!
905,마지막에 다니엘 불쌍.. 그래도 도와줬는데;; 3편 기대합니다~
906,전작을 기대하고 본다면 실망
907,음 뭐랄까... 발랄한 건 좋은데..
908,1편을 보고 봐야 한다. 1편보다는 별로임
909,1편 보다 말았던게 2편을 보면서 생각났다.
910,네이버  평점이 항상 맞는건 아니라는걸 증명해주네.
911,전작에비해 재미가반감된점이 없지않아있음 캐릭터들의 행동 개연성도 많이떨어지고 유치한감이없지않아있다 루프물로기대하고봣다간 신파에놀랄듯 그래도 역시 가볍게볼수있는영화 스릴러보단 코미디영화 관객한테불친절한전개를이어가고 느...
912,개인적으로 2가 왜이리 평이 좋은지 모르겠다. 1은 스릴있게 매우 재미있게 봤는데 2는 장르도 공포인지
913,알바가 실제로 있긴있구나
914,개재밌다. 할말은 그것뿐이다. 이게 말로만듣던 코러인가.. 코믹 호러.. 기대하지말라..? 기대해도 좋음 해피 데스데이만의 감성을 기대하셈 ㅇㅇ
915,1편과 비교하자면 이도 저도 아닌 sf학원물
916,전작에비해 스릴이 적다 7.5점
917,다른차원에 산다는건 현실을 거부하는 것 일 수도 있겠지만 그게 뭐? 누가 안다고~ 당연히 엄마가 있는 곳에 머물 것 같은데 사랑이 그렇게나 큰가? 게다가 다시 돌아가기 직전에 카터가 쉽게 넘어 왔고 그리고 친구도 살...
918,코미디로 바뀌어서 그런지 좀 재미가 없어짐... 1편만큼은 아닌듯
919,3편도 나오냐.. 음..
920,ㅋㅋㅋㅋ 존 잼ㅋㅋㅋㅋ 진짜 흥미진진하게 봤음 1편의 주인공들이 전부나와 이야기가 연결되어 전개되는것도 이야기를 풀어가는 방식도 돈잼ㅋㅋㅋ 마지막 여주ㅋㅋㅋ 복수의 화신ㅋㅋㅋ 끝까지 싸가지야 얜ㅋㅋㅋㅋ
921,엥 난 재밌었는데그리고 이거 외국영화고 솔직히 영화 내린지가언젠데 댓글 알바를 아직도 쓰겠니ㅉㅉ
922,전작의 신선함을 넘어서지는 못했지만 충분히 재밌게 볼 수 있었던 킬링타임 무비. 8점 초반대 정도의 가치는 충분히 있으니 7점대 평점에 너무 겁먹지 말고 보셔도 무방
923,악평이 제법 많아서 기대안는데. 이정도면 후속작으로 볼만했다. 1편 보고 보시오~ 2편에선 참신함과 명쾌함이 사라지긴했다..
924,1편을 꼭 봐야 2편이 더 재밌다 놓치지 마라 이 영화특유의 매력이 있다 3편을 암시하는데 꼭 나왔으면 좋겠다 부디..
925,1편 보고 오면 실망함. 기대하지 말고 보세요
926,재밌었어요~! 1편하고 이어져서 뭔가 더 재밌네여
927,아 별로다.. 1편이 더 낫네... 너무 복잡혀...
928,요즘 이만한 영화도 없다.외국영화는 자막때문에 크게 성공못하는 듯 싶다.코미디와 SF장르를 충분히 잘 섞었다.
929,개꿀잼이네 드래그미투헬에 이은 신선한 소재의 공포영화네
930,네이버는 조작의 온상이네알바들이 우글우글이 영화가 어떻게 8점대인지평점은 다음이 훨 정확함
931,돈 안내고는 볼만한 영화임
932,전편과 달리 장르나 분위기가 바껴서 실망하시는분들이 있는거 같지만 저는 재미있었어요! 다른 조연분들 매력이 터짐 ㅋㅋ
933,1편은 재밌게 봤는데 2편 진짜 별로다...;; 처음엔 SF 같더니 뒤로 가면서 로맨스물로 둔갑하네. 그리고 궁금한게 첨에 차원을 넘어온 라이언이 왜 또다른 차원의 라이언을 죽이려 했던거임? 그냥 기계만 꺼버리고 설...
934,1편을 생각하고 보면 크게 실망할듯.. 지루함의 반복
935,해피데스데이 여주야말로 극한직업
936,재밌엉요 1보다는 감동적인 부분이 많네요
937,1편만 보세요. 1편의 스릴감을 기대하셨다면 안보셔도 됩니다...청소년성정기 드라마 같았달까요...
938,ㅡㅡ 이것은 공포인가 개그인가
939,내용이뻔하고 살짝막장..
940,평점이 이렇게 높은것을 이해할 수 없다. 다만
941,수많은 장르가 뒤죽박죽. 허나 정신없진 않다.
942,진짜로 해피데스데이2유 보고 제시카 로테님 이스라엘 브로우사드님에게 푸욱 빠졌습니다!!!!역시 해피데스데이는 짱입니다!!!이런 영화 너무너무 좋습니댱!!! 꼭!! 다음편 만들어 주세요!!!시리즈가 계속 나왔으면 좋겠...
943,2편 왜 나온거냐? 최악인데?
944,개연성이...정말 떨어짐...1편보고 엄청 기대했는데 괜히 과학적으로 풀어가서 망한 케이스
945,OOOO영화되버렷네 미친알바세기들 또속앗어
946,1편이랑 다른장르의 영화예요 SF영화 보는줄 알았네요
947,1편이 더 재미써욤 뿌뿌
948,공포라기에는 안무섭고 코미디라기에는 안웃기다.
949,1편보다 재밌았음ㅋㅋ 엄마 다시 만날때 표정이 정말. 나도 모르게 감정이입 눈뭉후루쩍 ㅜㅜ 연기잘한다고 느꼈음. 3편 나오면 볼꺼임
950,무서운걸 기대하고 가면 좀 아쉽지만 스토리도 있고 1편이랑 이어지는 느낌도 있지만 다른 방식인게 매력적인 영화인듯
951,이런 평 귀찮아서 안 남기는데 ㅠㅠ 진짜재밌음ㅠ 3나와도 무조건 보러갈거임 그러니까빨리 3 개봉해주세요...
952,이거보기전날에 피곤했는데 덕분에 푹잠 ㅋㅋ 감사합니다 해피버스데이투유^^~
953,진짜 어이없는 영화...
954,솔직히 1편보다는 재미없다.
955,영화가 60분이라고 하면 공포는 10분 코믹이 50분임
956,그냥 그래요..ㅠㅠ1이 더 재밌음
957,역시 1편을 능가하긴 어렵네.. 답답한 전개.. 조잡스러운 설정..
958,1편 재밌어서 봤는데 2편만들려고 억지 설정 넣어서 깔끔하지가 않네요.억지로 이야기를 전개하는 듯다만 여주 캐릭터는 2편에서 좋네요ㅋㅋ
959,노잼 무슨장르인지도 모르겠고 공포라기엔 안무섭고 감동이라기엔 별로고 추리인가 그냥 러닝타임내내 지루해 죽음
960,무서운거진짜 못보는데 하나도 안무서워요 공포라고 보기 힘들고요 과학+억지감동 스토리입니다 계속 과학관련 얘기만해요 1편 너무 재밌게봐서 2편도 본건데 1편같은 공포와재미 기대하지마세요 절대ㅠㅠ
961,알바들 다 죽었으면....
962,괜찮음 볼만합니다 ...
963,재밌는데 장르가 공포는 아닌것같음 차라리 코미디로 바꾸는게 나을듯
964,초중반부터 알바에 속은 기분이 들다가 엔딩크레딧 올라가고
