,content
314,겁나재밌게봤어요ㅋㅋ
315,그냥 맨 마지막 뺴고 계속 재밌음 ㅋㅋ 귀신보다 사람이 더 무섭다라는 교훈도 있고 ㅋㅋ
316,시대를 앞서간 영화
317,블랙코미디 소풍왓니 의 OO점 ㅋㅋ
318,다시봐도 정말 웃긴 영화 ㅎㅎ 임창정 쵝오
319,상당히 저평가된 코믹스릴러. 볼만함.
320,ㅎ재미있고 다시봐도 유쾌하다 ㅋㅋ 그립고 재밋고 약간은어설프지만 그시절 이정도내용이면 10점준다
321,지금은 끊겨버린 한국 정통 코미디 영화계의 명작입니다. 코미디 영화지만 배우들 연기력 모두 흠잡을 곳 없고
322,ㅋㅋ임창정  나온영화는 쟤다 재밋다능ㅋ
323,서울 강남에서 봤던 영화
324,아 중딩때보고 우연히 다시봤는데 중딩땐 그냥 재밋네 정도였는데 지금은 왜케 미친듯이 웃기지ㅋㅋㅋㅋ
325,미친듯 웃었던 기억이 ㅋ
326,밥 먹으면서 아무 생각없이 보기 좋음
327,평점이왜이래? 이런 꿀잼영화를
328,시간가는줄  모르고   봤네요~^^탄탄한   배우라인에    스토리까지...
329,이거 진심으로 2 나왔으면 좋겠다
330,내 생에 최고의 코믹 영화
331,한국영화의 기념비적 판타지공포물.. 임창정의 전성기라 해도 과언이 아니다.
332,아직까지도 나만의 코미디영화 1위
333,재미남  3번봤어요~~
334,이야개명작인데? 스토리 똘끼넘치네 장난아니네
335,"카메라와 음향 미술쪽만 좀 더 신경 썼으면 불후의 명작.각본과 연기는 코미디영화의 최고. 임창정 권오중 우현 박혁권 안내상 김윤석 변희봉.. 이 사람들이 웃기려고 한다. 지금 생각해도 웃겨서 는물남. ""소풍왔..."
336,이영화가 왜 별이 하나여?!??
337,벽이 말하는데요 앜ㅋㅋㅋ미친ㅋ
338,지금봐도 대박 임창정 요즘 왜 영화 안찍냐
339,쩐다 이 영화2016년도에도 역시 봤다
340,ㅋㅋ볼때마다재밌는거같다
341,10년이 더 지난 영화지만 아직까지 생각나고 찾게되는 그런 영화다 이제껏 우리나라에서 상영한 코미디 영화중 세 손가락안에 드는 영화인것 같다 공포도 적절히 있고 아마 2004년도 sns가 활성화 되기전 또 홍보가 잘...
342,10년도 더 지난 지금에서야 처음 봤는데 너무 재밌다.구성도 좋고 전혀 촌스럽지 않고 시간가는줄 모르고 봤네
343,아무 생각이나 기대 없이 봤다가 진짜 웃겨서 죽는줄 알았네 ㅎㅎ 여러가지로 드립이 찰지고 지금보니 캐스팅이 후덜덜 했다.
344,진짜 몇번을 봐도 재밌다 연기들이 전부 후덜덜하고 그냥 웃김ㅋㅋ
345,대표적인 임창정표 영화!
346,진짜 명작 ㅋㅋ 요즘 이런영화 안나오나
347,약간 아쉬운듯 하면서도  다시봐도  재밌게  보게 되는 시간이  전혀 아깝지 않은 잘만든 볼만한 영화
348,요즘도 웃고싶을때 본다 ㅋㅋ개인적으로 한국영화 코믹은 시실리 액션은 올드보이 끝  개 재밋음
