"","word","freq"
"978","군더더기",70
"979","남주",70
"980","또라이",70
"981","방송",70
"982","볼거리",70
"983","상태",70
"984","영환데",70
"985","우디",70
"986","이미지",70
"987","자막",70
"988","진지",70
"989","거짓",69
"990","관객수",69
"991","굿이브닝",69
"992","마인드",69
"993","수로",69
"994","재개봉",69
"995","탈출",69
"996","해결",69
"997","현실감",69
"998","황금시대",69
"999","대통령",68
"1000","마음속",68
"1001","메릴스트립",68
"1002","미가",68
"1003","소설",68
"1004","예측",68
"1005","인류",68
"1006","장애인",68
"1007","적극",68
"1008","첫사랑",68
"1009","봣어",67
"1010","부모",67
"1011","아무것",67
"1012","알이즈",67
"1013","웃음포인트",67
"1014","철학",67
"1015","평론",67
"1016","결과",66
"1017","공존",66
"1018","과속스캔들",66
"1019","그거",66
"1020","라도",66
"1021","마케팅",66
"1022","잘못",66
"1023","재밋음",66
"1024","참고",66
"1025","나머지",65
"1026","내면",65
"1027","따위",65
"1028","라디오스타",65
"1029","애프터",65
"1030","원맨쇼",65
"1031","이형",65
"1032","조조",65
"1033","졸작",65
"1034","준비",65
"1035","충실",65
"1036","커버",65
"1037","가가",64
"1038","감이",64
"1039","경찰",64
"1040","끝부분",64
"1041","난리",64
"1042","날씨",64
"1043","댄스",64
"1044","돌파",64
"1045","로맨틱코메디",64
"1046","리웃",64
"1047","메이",64
"1048","명연기",64
"1049","발리우드",64
"1050","시각",64
"1051","입소문",64
"1052","주말",64
"1053","초딩",64
"1054","푸드",64
"1055","피아",64
"1056","화려",64
"1057","개인",63
"1058","고등학교",63
"1059","기의",63
"1060","남자친구",63
"1061","로맨스영화",63
"1062","메릴",63
"1063","면도",63
"1064","별루",63
"1065","불가능",63
"1066","세련",63
"1067","신경",63
"1068","신의",63
"1069","아침",63
"1070","안질",63
"1071","연기짱",63
"1072","영화라니",63
"1073","우디앨런",63
"1074","이용",63
"1075","전환",63
"1076","종말",63
"1077","지식",63
"1078","진식",63
"1079","프랑스영화",63
"1080","한명",63
"1081","확인",63
"1082","21",62
"1083","30대",62
"1084","관람객",62
"1085","그림",62
"1086","무리",62
"1087","뮤지컬영화",62
"1088","사고",62
"1089","손가락",62
"1090","이영화",62
"1091","인생최고",62
"1092","조폭",62
"1093","패치",62
"1094","학년",62
"1095","19",61
"1096","90년대",61
"1097","강요",61
"1098","기대이하",61
"1099","낭만적",61
"1100","마세",61
"1101","본영화",61
"1102","브루스",61
"1103","언제",61
"1104","여친",61
"1105","최강",61
"1106","클래식",61
"1107","판단",61
"1108","겠다",60
"1109","따름",60
"1110","멜로영화",60
"1111","사기",60
"1112","인간미",60
"1113","주인",60
"1114","준영",60
"1115","지혜",60
"1116","찬사",60
"1117","촬영기법",60
"1118","춘화",60
"1119","쿠키",60
"1120","해피",60
"1121","강소라",59
"1122","깊이",59
"1123","낭만적인",59
"1124","대표",59
"1125","동감",59
"1126","명불허전",59
"1127","명장면",59
"1128","부정",59
"1129","신기",59
"1130","아래",59
"1131","영화엿",59
"1132","이민",59
"1133","재영",59
"1134","존잼",59
"1135","주연상",59
"1136","착각",59
"1137","케이",59
"1138","타이밍",59
"1139","호감",59
"1140","감성팔",58
"1141","기발",58
"1142","기본",58
"1143","드립",58
"1144","심장",58
"1145","여러분",58
"1146","유머코드",58
"1147","현대인",58
"1148","호흡",58
"1149","각자",57
"1150","긴장감",57
"1151","다리",57
"1152","마들렌",57
"1153","사운드",57
"1154","상업영화",57
"1155","시청자",57
"1156","안성기의",57
"1157","영원",57
"1158","예매",57
"1159","오니",57
"1160","유치하다",57
"1161","장진식",57
"1162","제외",57
"1163","진선",57
"1164","진수",57
"1165","치킨",57
"1166","폭력",57
"1167","할리우드",57
"1168","니들",56
"1169","대신",56
"1170","두말",56
"1171","등록",56
"1172","라이언",56
"1173","레오니",56
"1174","명작중",56
"1175","미스",56
"1176","범죄",56
"1177","사형",56
"1178","새끼",56
"1179","시도",56
"1180","안본사람",56
"1181","엽기",56
"1182","완성",56
"1183","우디알렌",56
"1184","죽음",56
"1185","트럭",56
"1186","포장",56
"1187","폭소",56
"1188","회상",56
"1189","기력",55
"1190","남친",55
"1191","디카",55
"1192","몸매",55
"1193","박정민씨",55
"1194","별기대",55
"1195","시장",55
"1196","주연배우",55
"1197","하드",55
"1198","개콘",54
"1199","그대",54
"1200","남자주인공",54
"1201","대학생",54
"1202","마디",54
"1203","매이",54
"1204","배경음악",54
"1205","선생",54
"1206","안주",54
"1207","오락영화",54
"1208","유해진의",54
"1209","의견",54
"1210","직장",54
"1211","하지",54
"1212","10개",53
"1213","경씨",53
"1214","곳곳",53
"1215","내서",53
"1216","대로",53
"1217","대박영화",53
"1218","발암",53
"1219","발언",53
"1220","변신",53
"1221","별거",53
"1222","스스로",53
"1223","스토리전개",53
"1224","어용",53
"1225","언론",53
"1226","연휴",53
"1227","제작",53
"1228","충돌",53
"1229","효과",53
"1230","3시간",52
"1231","80년대",52
"1232","강동",52
"1233","고생",52
"1234","뉴욕",52
"1235","대학",52
"1236","라스",52
"1237","명곡",52
"1238","순위",52
"1239","시사",52
"1240","일수",52
"1241","정원",52
"1242","조절",52
"1243","초중반",52
"1244","쿠바",52
"1245","표정연기",52
"1246","2점",51
"1247","7번방의",51
"1248","기대치",51
"1249","낭비",51
"1250","레이놀즈",51
"1251","명화",51
"1252","보석",51
"1253","ㅅㅂ",51
"1254","실감",51
"1255","에피소드",51
"1256","운영",51
"1257","정석",51
"1258","천만영화",51
"1259","편이",51
"1260","10대",50
"1261","3류",50
"1262","4번",50
"1263","감동감동",50
"1264","감흥",50
"1265","고통",50
"1266","공간",50
"1267","극적",50
"1268","내일",50
"1269","더빙",50
"1270","동심",50
"1271","드림",50
"1272","머릿속",50
"1273","문제점",50
"1274","버전",50
"1275","비추",50
"1276","사투리",50
"1277","서울",50
"1278","셰프",50
"1279","에드워드",50
"1280","열기구",50
"1281","요리사",50
"1282","의식",50
"1283","이전",50
"1284","임팩트",50
